"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1986",1166.1314,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1987",1245.4541,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1988",1300.728,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1989",1389.4044,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1990",1456.7809,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1991",1475.3174,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1992",1541.0065,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1993",1585.7975,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1994",1588.781,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1995",1659.0003,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1996",1768.8161,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1997",1793.1756,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1998",1891.2871,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1999",2015.6244,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2000",2177.5321,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2001",2395.6745,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2002",2574.7376,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2003",2713.9253,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2004",2830.3305,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2005",2841.8221,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2006",3066.2039,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2007",3274.849,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2008",3481.5901,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2009",3547.1337,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2010",3543.5822,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2011",4667.6964,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2012",4860.2524,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2013",5003.1323,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2014",5065.1613,"P"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2015",5227.8349,"P"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1970",345.3678,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1971",392.4962,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1972",416.6092,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1973",455.9513,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1974",535.5791,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1975",618.5619,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1976",669.7635,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1977",730.4875,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1978",786.1328,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1979",882.7052,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1980",1007.6518,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1981",1123.2798,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1982",1194.4246,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1983",1310.4866,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1984",1346.3352,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1985",1434.7317,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1986",1519.943,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1987",1618.5075,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1988",1728.7078,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1989",1864.637,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1990",1968.0406,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1991",2152.7988,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1992",2277.882,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1993",2329.2126,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1994",2411.0169,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1995",2561.8827,"B"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1996",2729.1252,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1997",2840.3597,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1998",2977.7701,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1999",3073.2264,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2000",3221.7795,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2001",3429.1233,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2002",3672.9233,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2003",3785.126,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2004",3935.8776,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2005",4015.3331,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2006",4251.3673,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2007",4567.3285,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2008",4933.1,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2009",5183.952,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2010",5371.4504,"B"
"CHE","HEALTHEXP","TOT","USD_CAP","A","2011",5787.6672,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2012",6288.6475,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2013",6635.2769,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2014",6786.5657,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2015",6934.6782,"P"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1975",45.5623,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1976",40.9581,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1977",51.5739,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1978",61.9462,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1979",64.6638,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1980",69.4238,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1981",85.3679,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1982",76.3853,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1983",83.6714,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1984",86.4412,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1985",64.0561,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1986",84.4765,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1987",95.7156,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1988",108.3045,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1989",120.8851,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1990",144.1129,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1991",167.3948,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1992",175.4861,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1993",186.8433,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1994",172.3677,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1995",172.7806,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1996",214.7436,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1997",249.5353,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1998",294.7179,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1999",357.0304,"B"
"TUR","HEALTHEXP","TOT","USD_CAP","A","2000",423.9505,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2001",433.5375,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2002",453.351,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2003",459.0445,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2004",521.3,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2005",585.6594,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2006",697.3519,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2007",766.8245,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2008",827.3149,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2009",841.2871,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2010",852.6704,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2011",887.9525,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2012",911.293,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2013",969.3608,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2014",990.1908,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2015",1063.5506,"E"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1970",147.8857,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1971",162.0258,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1972",178.6712,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1973",196.9693,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1974",241.7809,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1975",276.1247,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1976",301.1445,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1977",321.4011,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1978",354.6131,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1979",392.8186,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1980",446.9553,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1981",505.5757,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1982",531.47,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1983",597.8042,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1984",622.0385,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1985",654.4169,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1986",685.1712,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1987",747.8186,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1988",803.8776,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1989",845.3638,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1990",887.939,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1991",973.4494,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1992",1078.9976,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1993",1144.029,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1994",1227.6224,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1995",1273.7345,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1996",1351.1875,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1997",1398.7175,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1998",1470.5883,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1999",1573.5414,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2000",1718.608,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2001",1901.332,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2002",2060.468,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2003",2211.542,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2004",2412.166,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2005",2568.468,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2006",2784.489,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2007",2862.43,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2008",2971.154,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2009",3150.239,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2010",3036.12,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2011",3087.306,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2012",3191.936,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2013",3881.09,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","2014",3971.394,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2015",4003.0024,"E"
"USA","HEALTHEXP","TOT","USD_CAP","A","1970",326.9704,
"USA","HEALTHEXP","TOT","USD_CAP","A","1971",357.983,
"USA","HEALTHEXP","TOT","USD_CAP","A","1972",397.1014,
"USA","HEALTHEXP","TOT","USD_CAP","A","1973",439.3022,
"USA","HEALTHEXP","TOT","USD_CAP","A","1974",495.123,
"USA","HEALTHEXP","TOT","USD_CAP","A","1975",560.7455,
"USA","HEALTHEXP","TOT","USD_CAP","A","1976",638.8557,
"USA","HEALTHEXP","TOT","USD_CAP","A","1977",726.2369,
"USA","HEALTHEXP","TOT","USD_CAP","A","1978",808.8881,
"USA","HEALTHEXP","TOT","USD_CAP","A","1979",908.9625,
"USA","HEALTHEXP","TOT","USD_CAP","A","1980",1036.3091,
"USA","HEALTHEXP","TOT","USD_CAP","A","1981",1191.5418,
"USA","HEALTHEXP","TOT","USD_CAP","A","1982",1329.6731,
"USA","HEALTHEXP","TOT","USD_CAP","A","1983",1451.9445,
"USA","HEALTHEXP","TOT","USD_CAP","A","1984",1590.6675,
"USA","HEALTHEXP","TOT","USD_CAP","A","1985",1735.1606,
"USA","HEALTHEXP","TOT","USD_CAP","A","1986",1847.7769,
"USA","HEALTHEXP","TOT","USD_CAP","A","1987",1990.545,
"USA","HEALTHEXP","TOT","USD_CAP","A","1988",2210.6963,
"USA","HEALTHEXP","TOT","USD_CAP","A","1989",2440.0611,
"USA","HEALTHEXP","TOT","USD_CAP","A","1990",2700.3541,
"USA","HEALTHEXP","TOT","USD_CAP","A","1991",2915.9548,
"USA","HEALTHEXP","TOT","USD_CAP","A","1992",3113.8468,
"USA","HEALTHEXP","TOT","USD_CAP","A","1993",3299.9756,
"USA","HEALTHEXP","TOT","USD_CAP","A","1994",3441.9579,
"USA","HEALTHEXP","TOT","USD_CAP","A","1995",3598.3956,
"USA","HEALTHEXP","TOT","USD_CAP","A","1996",3747.6148,
"USA","HEALTHEXP","TOT","USD_CAP","A","1997",3906.5102,
"USA","HEALTHEXP","TOT","USD_CAP","A","1998",4084.8368,
"USA","HEALTHEXP","TOT","USD_CAP","A","1999",4291.5721,
"USA","HEALTHEXP","TOT","USD_CAP","A","2000",4558.9524,
"USA","HEALTHEXP","TOT","USD_CAP","A","2001",4910.6156,
"USA","HEALTHEXP","TOT","USD_CAP","A","2002",5327.8052,
"USA","HEALTHEXP","TOT","USD_CAP","A","2003",5737.4608,
"USA","HEALTHEXP","TOT","USD_CAP","A","2004",6096.5355,
"USA","HEALTHEXP","TOT","USD_CAP","A","2005",6445.7053,
"USA","HEALTHEXP","TOT","USD_CAP","A","2006",6809.4762,
"USA","HEALTHEXP","TOT","USD_CAP","A","2007",7163.1718,
"USA","HEALTHEXP","TOT","USD_CAP","A","2008",7414.0435,
"USA","HEALTHEXP","TOT","USD_CAP","A","2009",7684.7611,
"USA","HEALTHEXP","TOT","USD_CAP","A","2010",7929.372,
"USA","HEALTHEXP","TOT","USD_CAP","A","2011",8171.0784,
"USA","HEALTHEXP","TOT","USD_CAP","A","2012",8422.99,
"USA","HEALTHEXP","TOT","USD_CAP","A","2013",8617.4287,
"USA","HEALTHEXP","TOT","USD_CAP","A","2014",9024.2064,
"USA","HEALTHEXP","TOT","USD_CAP","A","2015",9451.3423,"E"
"CHL","HEALTHEXP","TOT","USD_CAP","A","1995",386.4554,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","1996",457.4692,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","1997",502.2545,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","1998",562.7385,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","1999",575.2054,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2000",610.4082,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2001",648.7998,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2002",668.9071,"D"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2003",783.3854,"B"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2004",803.8802,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2005",837.7758,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2006",936.2072,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2007",1031.0343,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2008",1097.2873,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2009",1150.0554,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2010",1219.6509,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2011",1358.1965,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2012",1485.319,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2013",1558.4465,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2014",1688.5233,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2015",1728.2484,"P"
"EST","HEALTHEXP","TOT","USD_CAP","A","1999",497.1219,
"EST","HEALTHEXP","TOT","USD_CAP","A","2000",501.3152,
"EST","HEALTHEXP","TOT","USD_CAP","A","2001",505.0559,
"EST","HEALTHEXP","TOT","USD_CAP","A","2002",558.7273,
"EST","HEALTHEXP","TOT","USD_CAP","A","2003",646.7045,
"EST","HEALTHEXP","TOT","USD_CAP","A","2004",746.8322,
"EST","HEALTHEXP","TOT","USD_CAP","A","2005",820.7244,
"EST","HEALTHEXP","TOT","USD_CAP","A","2006",949.1905,
"EST","HEALTHEXP","TOT","USD_CAP","A","2007",1098.0087,
"EST","HEALTHEXP","TOT","USD_CAP","A","2008",1284.4079,
"EST","HEALTHEXP","TOT","USD_CAP","A","2009",1319.5699,"B"
"EST","HEALTHEXP","TOT","USD_CAP","A","2010",1334.1851,
"EST","HEALTHEXP","TOT","USD_CAP","A","2011",1392.1765,
"EST","HEALTHEXP","TOT","USD_CAP","A","2012",1502.9345,
"EST","HEALTHEXP","TOT","USD_CAP","A","2013",1623.1936,
"EST","HEALTHEXP","TOT","USD_CAP","A","2014",1724.51,
"EST","HEALTHEXP","TOT","USD_CAP","A","2015",1824.4642,"P"
"ISR","HEALTHEXP","TOT","USD_CAP","A","1977",356.214,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1978",432.6298,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1979",526.2098,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1980",577.344,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1981",632.9434,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1982",679.4635,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1983",764.464,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1984",954.6426,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1985",750.0785,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1986",731.1385,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1987",802.83,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1988",873.6201,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1989",963.2694,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1990",977.2241,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1991",976.8055,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1992",1083.5857,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1993",1154.4308,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1994",1322.5405,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1995",1364.8885,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1996",1454.7886,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1997",1530.6489,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1998",1561.5433,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1999",1533.3425,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2000",1694.5716,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2001",1803.6441,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2002",1802.9913,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2003",1689.7749,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2004",1774.8252,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2005",1768.9521,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2006",1783.7368,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2007",1899.5578,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2008",1917.6632,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2009",1942.783,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2010",2025.5808,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2011",2139.2641,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2012",2273.3898,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2013",2473.2848,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2014",2547.401,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2015",2532.5132,
"SVN","HEALTHEXP","TOT","USD_CAP","A","1995",970.6971,"D"
"SVN","HEALTHEXP","TOT","USD_CAP","A","1996",1055.5687,"D"
"SVN","HEALTHEXP","TOT","USD_CAP","A","1997",1149.7902,"D"
"SVN","HEALTHEXP","TOT","USD_CAP","A","1998",1224.4156,"D"
"SVN","HEALTHEXP","TOT","USD_CAP","A","1999",1303.4448,"D"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2000",1451.1511,"D"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2001",1581.6287,"D"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2002",1609.4541,"B"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2003",1692.7708,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2004",1798.5475,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2005",1902.6718,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2006",2018.3504,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2007",2074.3104,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2008",2323.2728,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2009",2355.0227,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2010",2363.6692,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2011",2435.0835,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2012",2486.6141,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2013",2548.6819,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2014",2598.9066,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2015",2643.8457,"P"
"LVA","HEALTHEXP","TOT","USD_CAP","A","1995",316.1527,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","1996",357.0531,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","1997",407.9162,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","1998",443.0138,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","1999",476.6602,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2000",480.353,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2001",548.44,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2002",622.1728,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2003",662.9195,"D"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2004",780.0993,"B"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2005",828.3765,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2006",954.2433,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2007",1099.1831,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2008",1119.7091,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2009",1049.1766,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2010",1071.4247,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2011",1086.9471,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2012",1148.7918,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2013",1219.4164,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2014",1295.0128,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2015",1369.933,"E"
